Custid,Dayswus_mm,Freq_mm,Recency_mm,LTV_mm,value_labels,Dryred_dec,Sweetred_dec,Drywh_dec,Sweetwh_dec,Dessert_dec,Exotic_dec,labels,wine_labels,Freq,Recency,Monetary,Frequency_Rank,Recency_Rank,Monetary_Rank,RFM_Ave,wine_letters,merged_labels
3450,0.26142857142857145,0.5660377358490566,0.17304189435336975,0.3650615901455767,3,0.84,0.01,0.14,0.0,0.01,0.01,4,2,31.0,95.0,1534.0,5,1,5,3.6666666666666665,C,3C
3457,0.9685714285714285,0.2830188679245283,0.09107468123861566,0.1853303471444569,1,0.88,0.01,0.1,0.0,0.01,0.1,4,2,16.0,50.0,596.0,3,3,3,3.0,C,1C
9804,0.4457142857142856,0.20754716981132076,0.07832422586520947,0.14557670772676373,1,0.74,0.01,0.22,0.01,0.02,0.06,10,0,12.0,43.0,384.0,3,3,3,3.0,A,1A
9664,0.7871428571428573,0.2830188679245283,0.11839708561020036,0.13213885778275475,1,0.27,0.03,0.21,0.19,0.3,0.2,11,0,16.0,65.0,599.0,3,2,3,2.6666666666666665,A,1A
6514,0.2799999999999999,0.4528301886792453,0.04371584699453552,0.24076147816349383,3,0.83,0.01,0.15,0.0,0.0,0.02,4,2,25.0,24.0,1145.0,4,4,4,4.0,C,3C
1197,0.10428571428571431,0.07547169811320754,0.14754098360655737,0.11422172452407615,0,0.82,0.01,0.16,0.01,0.0,0.1,10,0,5.0,81.0,119.0,2,1,2,1.6666666666666667,A,0A
4831,0.6042857142857142,0.660377358490566,0.08925318761384335,0.3891377379619261,2,0.73,0.02,0.17,0.03,0.05,0.03,10,0,36.0,49.0,1856.0,5,3,5,4.333333333333333,A,2A
4490,0.20999999999999996,0.05660377358490566,0.014571948998178506,0.09910414333706608,0,0.67,0.01,0.31,0.0,0.01,0.03,1,2,4.0,8.0,92.0,1,5,2,2.6666666666666665,C,0C
8667,0.5499999999999999,0.3018867924528302,0.17304189435336975,0.1858902575587906,1,0.73,0.04,0.13,0.04,0.06,0.15,10,0,17.0,95.0,662.0,3,1,4,2.6666666666666665,A,1A
10799,0.06857142857142862,0.5094339622641509,0.13114754098360656,0.30067189249720044,3,0.93,0.0,0.06,0.0,0.0,0.01,4,2,28.0,72.0,1348.0,5,2,5,4.0,C,3C
6852,0.9871428571428572,0.32075471698113206,0.05100182149362477,0.09686450167973125,1,0.41,0.11,0.19,0.23,0.06,0.3,12,1,18.0,28.0,711.0,4,4,4,4.0,B,1B
1438,0.30999999999999994,0.2830188679245283,0.08925318761384335,0.19260918253079506,3,0.51,0.05,0.3,0.06,0.07,0.18,17,1,16.0,49.0,592.0,3,3,3,3.0,B,3B
7376,0.04571428571428571,0.4528301886792453,0.03825136612021858,0.26595744680851063,3,0.29,0.01,0.54,0.05,0.11,0.02,6,0,25.0,21.0,1141.0,4,4,4,4.0,A,3A
10241,0.36,0.32075471698113206,0.11839708561020036,0.22228443449048152,3,0.33,0.05,0.47,0.01,0.14,0.29,9,0,18.0,65.0,715.0,4,2,4,3.3333333333333335,A,3A
5236,0.35,0.1320754716981132,0.07285974499089254,0.10862262038073908,0,0.46,0.01,0.36,0.14,0.04,0.35,12,1,8.0,40.0,216.0,2,4,2,2.6666666666666665,B,0B
4776,0.05428571428571427,0.1320754716981132,0.018214936247723135,0.12094064949608063,0,0.68,0.02,0.26,0.01,0.02,0.17,17,1,8.0,10.0,217.0,2,5,2,3.0,B,0B
9348,0.6685714285714285,0.7169811320754716,0.1366120218579235,0.48040313549832026,2,0.37,0.04,0.49,0.03,0.07,0.1,8,0,39.0,75.0,2039.0,5,2,5,4.0,A,2A
10053,0.10428571428571431,0.4716981132075472,0.17486338797814208,0.2933930571108623,3,0.32,0.07,0.53,0.07,0.01,0.02,6,0,26.0,96.0,1220.0,4,1,4,3.0,A,3A
8299,0.4514285714285714,0.2641509433962264,0.16029143897996356,0.24860022396416573,1,0.61,0.0,0.23,0.08,0.08,0.03,1,2,15.0,88.0,547.0,3,1,3,2.3333333333333335,C,1C
6787,0.23285714285714276,0.8490566037735848,0.04371584699453552,0.5492721164613662,3,0.39,0.14,0.32,0.08,0.07,0.01,7,0,46.0,24.0,2470.0,5,4,5,4.666666666666667,A,3A
8003,0.63,0.1320754716981132,0.11657559198542805,0.09854423292273236,1,0.86,0.01,0.12,0.0,0.01,0.05,4,2,8.0,64.0,218.0,2,2,2,2.0,C,1C
4038,0.5414285714285715,0.3584905660377358,0.0036429872495446266,0.34098544232922734,3,0.85,0.01,0.13,0.0,0.01,0.01,4,2,20.0,2.0,840.0,4,5,4,4.333333333333333,C,3C
10569,0.25857142857142856,0.22641509433962265,0.09836065573770492,0.08622620380739082,0,0.7,0.04,0.25,0.01,0.0,0.02,1,2,13.0,54.0,441.0,3,3,3,3.0,C,0C
3614,0.9400000000000001,0.33962264150943394,0.1766848816029144,0.23404255319148937,1,0.77,0.02,0.1,0.01,0.1,0.13,10,0,19.0,97.0,777.0,4,1,4,3.0,A,1A
3006,0.5514285714285715,0.018867924528301886,0.17486338797814208,0.10302351623740202,1,0.41,0.03,0.14,0.23,0.18,0.01,7,0,2.0,96.0,32.0,1,1,1,1.0,A,1A
10641,0.7542857142857143,0.6792452830188679,0.10564663023679417,0.4955207166853304,2,0.3,0.09,0.5,0.05,0.06,0.01,6,0,37.0,58.0,1922.0,5,3,5,4.333333333333333,A,2A
4179,0.3628571428571429,0.11320754716981132,0.058287795992714025,0.07166853303471445,0,0.29,0.04,0.47,0.13,0.06,0.08,6,0,7.0,32.0,183.0,2,4,2,2.6666666666666665,A,0A
10135,0.3871428571428571,0.6792452830188679,0.12932604735883424,0.673572228443449,3,0.49,0.05,0.35,0.08,0.04,0.01,13,1,37.0,71.0,1920.0,5,2,5,4.0,B,3B
2401,0.7957142857142857,0.5283018867924528,0.12386156648451731,0.4328107502799552,2,0.54,0.1,0.24,0.01,0.11,0.04,1,2,29.0,68.0,1401.0,5,2,5,4.0,C,2C
10529,0.13857142857142857,0.05660377358490566,0.04007285974499089,0.1013437849944009,0,0.65,0.02,0.22,0.06,0.05,0.02,1,2,4.0,22.0,76.0,1,4,2,2.3333333333333335,C,0C
9483,0.3371428571428571,0.11320754716981132,0.14025500910746813,0.0761478163493841,0,0.81,0.01,0.16,0.02,0.01,0.07,10,0,7.0,77.0,184.0,2,2,2,2.0,A,0A
8818,0.4742857142857143,0.07547169811320754,0.12932604735883424,0.10022396416573348,0,0.19,0.17,0.36,0.15,0.12,0.58,15,1,5.0,71.0,69.0,2,2,2,2.0,B,0B
9290,0.5928571428571429,0.4716981132075472,0.0273224043715847,0.31970884658454646,2,0.51,0.05,0.37,0.02,0.05,0.02,13,1,26.0,15.0,1205.0,4,5,4,4.333333333333333,B,2B
5373,0.92,0.7735849056603773,0.058287795992714025,0.8174692049272116,2,0.41,0.05,0.36,0.08,0.1,0.09,8,0,42.0,32.0,2225.0,5,4,5,4.666666666666667,A,2A
8100,0.7485714285714286,0.6981132075471698,0.15664845173041894,0.6438969764837625,2,0.75,0.02,0.19,0.02,0.02,0.04,10,0,38.0,86.0,1977.0,5,1,5,3.6666666666666665,A,2A
9821,0.9857142857142857,0.1509433962264151,0.07468123861566485,0.15733482642777155,1,0.34,0.01,0.29,0.21,0.15,0.19,7,0,9.0,41.0,254.0,3,3,3,3.0,A,1A
5960,0.017142857142857126,0.2830188679245283,0.1366120218579235,0.24860022396416573,3,0.55,0.11,0.17,0.15,0.02,0.06,1,2,16.0,75.0,590.0,3,2,3,2.6666666666666665,C,3C
5282,0.12142857142857144,0.4716981132075472,0.15664845173041894,0.3387458006718925,3,0.34,0.01,0.45,0.05,0.15,0.0,8,0,26.0,86.0,1214.0,4,1,4,3.0,A,3A
7728,0.6714285714285714,0.6981132075471698,0.10200364298724954,0.6287793952967525,2,0.35,0.0,0.42,0.1,0.12,0.04,8,0,38.0,56.0,1982.0,5,3,5,4.333333333333333,A,2A
5737,0.8585714285714287,0.4150943396226415,0.12568306010928962,0.3281075027995521,2,0.61,0.02,0.27,0.0,0.1,0.21,17,1,23.0,69.0,1014.0,4,2,4,3.3333333333333335,B,2B
6772,0.5128571428571428,0.4528301886792453,0.08925318761384335,0.30627099664053753,3,0.69,0.0,0.24,0.03,0.04,0.11,1,2,25.0,49.0,1149.0,4,3,4,3.6666666666666665,C,3C
5640,0.5114285714285715,0.05660377358490566,0.14754098360655737,0.09070548712206047,1,0.38,0.1,0.18,0.13,0.21,0.15,7,0,4.0,81.0,91.0,1,1,2,1.3333333333333333,A,1A
8447,0.26714285714285724,0.05660377358490566,0.12386156648451731,0.09182530795072788,0,0.57,0.03,0.19,0.14,0.07,0.35,17,1,4.0,68.0,48.0,1,2,1,1.3333333333333333,B,0B
7449,0.43285714285714294,0.018867924528301886,0.10382513661202186,0.09574468085106383,0,0.72,0.04,0.21,0.02,0.01,0.07,10,0,2.0,57.0,33.0,1,3,1,1.6666666666666667,A,0A
7534,0.7999999999999999,0.3018867924528302,0.08925318761384335,0.1612541993281075,1,0.58,0.21,0.1,0.07,0.04,0.09,1,2,17.0,49.0,659.0,3,3,4,3.3333333333333335,C,1C
4464,0.7428571428571428,0.3773584905660377,0.13114754098360656,0.2116461366181411,2,0.56,0.08,0.21,0.1,0.05,0.01,1,2,21.0,72.0,885.0,4,2,4,3.3333333333333335,C,2C
8286,0.3542857142857142,0.49056603773584906,0.16939890710382513,0.4479283314669653,3,0.37,0.01,0.5,0.09,0.03,0.21,8,0,27.0,93.0,1282.0,4,1,5,3.3333333333333335,A,3A
9174,0.9471428571428572,0.11320754716981132,0.012750455373406192,0.08678611422172453,1,0.34,0.18,0.36,0.06,0.06,0.58,15,1,7.0,7.0,182.0,2,5,2,3.0,B,1B
8493,0.44285714285714295,0.5283018867924528,0.03460837887067395,0.448488241881299,3,0.69,0.02,0.24,0.02,0.03,0.01,1,2,29.0,19.0,1410.0,5,5,5,5.0,C,3C
3050,0.07000000000000006,0.5660377358490566,0.1092896174863388,0.4048152295632699,3,0.4,0.05,0.49,0.03,0.03,0.17,8,0,31.0,60.0,1529.0,5,3,5,4.333333333333333,A,3A
9385,0.2728571428571428,0.03773584905660378,0.058287795992714025,0.09966405375139978,0,0.13,0.19,0.41,0.13,0.14,0.22,9,0,3.0,32.0,42.0,1,4,1,2.0,A,0A
2803,0.03142857142857147,0.03773584905660378,0.052823315118397086,0.09966405375139978,0,0.43,0.0,0.38,0.09,0.1,0.12,8,0,3.0,29.0,50.0,1,4,1,2.0,A,0A
10996,0.5957142857142858,0.4150943396226415,0.13114754098360656,0.3437849944008958,2,0.41,0.11,0.36,0.01,0.11,0.42,12,1,23.0,72.0,1011.0,4,2,4,3.3333333333333335,B,2B
7423,0.3471428571428571,0.20754716981132076,0.08014571948998178,0.1438969764837626,0,0.82,0.01,0.15,0.01,0.01,0.22,3,2,12.0,44.0,384.0,3,3,3,3.0,C,0C
4711,0.38428571428571423,0.07547169811320754,0.05100182149362477,0.09742441209406495,0,0.73,0.0,0.23,0.01,0.02,0.37,3,2,5.0,28.0,119.0,2,4,2,2.6666666666666665,C,0C
6659,0.89,0.5660377358490566,0.15482695810564662,0.36618141097424417,2,0.54,0.09,0.28,0.03,0.06,0.01,13,1,31.0,85.0,1537.0,5,1,5,3.6666666666666665,B,2B
7034,0.9242857142857143,0.4716981132075472,0.04553734061930783,0.24188129899216126,2,0.79,0.01,0.16,0.01,0.02,0.01,10,0,26.0,25.0,1218.0,4,4,4,4.0,A,2A
2656,0.04285714285714293,0.05660377358490566,0.18032786885245902,0.09910414333706608,0,0.16,0.33,0.25,0.14,0.12,0.49,5,2,4.0,99.0,40.0,1,1,1,1.0,C,0C
4989,0.31999999999999995,0.4339622641509434,0.00546448087431694,0.3891377379619261,3,0.32,0.05,0.49,0.07,0.07,0.09,6,0,24.0,3.0,1079.0,4,5,4,4.333333333333333,A,3A
2000,0.67,0.03773584905660378,0.0947176684881603,0.09126539753639418,1,0.37,0.22,0.21,0.05,0.14,0.09,7,0,3.0,52.0,66.0,1,3,2,2.0,A,1A
8263,0.9071428571428571,0.4716981132075472,0.04735883424408015,0.3398656215005599,2,0.89,0.01,0.09,0.01,0.0,0.01,4,2,26.0,26.0,1214.0,4,4,4,4.0,C,2C
7188,0.8014285714285715,0.7924528301886792,0.08014571948998178,0.5795072788353863,2,0.61,0.03,0.26,0.07,0.04,0.03,1,2,43.0,44.0,2286.0,5,3,5,4.333333333333333,C,2C
7804,0.9442857142857143,0.1509433962264151,0.012750455373406192,0.10694288913773796,1,0.55,0.05,0.22,0.03,0.15,0.55,2,2,9.0,7.0,262.0,3,5,3,3.6666666666666665,C,1C
8454,0.39142857142857135,0.3962264150943396,0.0273224043715847,0.28331466965285557,3,0.41,0.05,0.51,0.01,0.02,0.01,8,0,22.0,15.0,952.0,4,5,4,4.333333333333333,A,3A
5311,0.5285714285714286,0.1509433962264151,0.14571948998178508,0.08678611422172453,1,0.65,0.08,0.19,0.0,0.08,0.02,1,2,9.0,80.0,255.0,3,2,3,2.6666666666666665,C,1C
4332,0.2914285714285715,0.09433962264150944,0.04371584699453552,0.125979843225084,0,0.61,0.1,0.26,0.02,0.01,0.16,17,1,6.0,24.0,150.0,2,4,2,2.6666666666666665,B,0B
3137,0.9771428571428572,0.4150943396226415,0.1092896174863388,0.21668533034714446,1,0.72,0.03,0.21,0.02,0.02,0.52,2,2,23.0,60.0,1027.0,4,3,4,3.6666666666666665,C,1C
8040,0.005714285714285783,0.03773584905660378,0.06375227686703097,0.10022396416573348,0,0.07,0.02,0.29,0.52,0.1,0.6,5,2,3.0,35.0,31.0,1,4,1,2.0,C,0C
4606,0.5042857142857143,0.5849056603773585,0.10200364298724954,0.5487122060470325,2,0.25,0.19,0.39,0.1,0.07,0.03,0,2,32.0,56.0,1606.0,5,3,5,4.333333333333333,C,2C
10752,0.9757142857142856,0.05660377358490566,0.1766848816029144,0.0923852183650616,1,0.32,0.09,0.5,0.05,0.03,0.29,9,0,4.0,97.0,34.0,1,1,1,1.0,A,1A
5824,0.3671428571428571,0.16981132075471697,0.16029143897996356,0.177491601343785,0,0.33,0.09,0.34,0.07,0.16,0.02,0,2,10.0,88.0,301.0,3,1,3,2.3333333333333335,C,0C
6165,0.5728571428571428,0.4528301886792453,0.0692167577413479,0.37458006718924974,2,0.37,0.15,0.31,0.12,0.05,0.04,7,0,25.0,38.0,1138.0,4,4,4,4.0,A,2A
2604,0.3342857142857144,0.018867924528301886,0.08925318761384335,0.09686450167973125,0,0.74,0.0,0.24,0.01,0.01,0.02,10,0,2.0,49.0,35.0,1,3,1,1.6666666666666667,A,0A
8597,0.8428571428571429,0.05660377358490566,0.10018214936247723,0.09854423292273236,1,0.13,0.49,0.17,0.16,0.05,0.58,5,2,4.0,55.0,75.0,1,3,2,2.0,C,1C
4905,0.2899999999999999,0.05660377358490566,0.020036429872495445,0.09462486002239642,0,0.7,0.0,0.25,0.02,0.03,0.14,1,2,4.0,11.0,66.0,1,5,2,2.6666666666666665,C,0C
7202,0.4457142857142856,0.018867924528301886,0.04553734061930783,0.09574468085106383,0,0.52,0.08,0.3,0.02,0.08,0.1,13,1,2.0,25.0,42.0,1,4,1,2.0,B,0B
1700,0.3142857142857144,0.24528301886792453,0.04189435336976321,0.19932810750279956,3,0.46,0.08,0.37,0.06,0.04,0.07,8,0,14.0,23.0,484.0,3,4,3,3.3333333333333335,A,3A
5891,0.692857142857143,0.6037735849056604,0.07285974499089254,0.3863381858902576,2,0.34,0.04,0.28,0.11,0.23,0.15,7,0,33.0,40.0,1665.0,5,4,5,4.666666666666667,A,2A
4716,0.6085714285714287,0.018867924528301886,0.023679417122040074,0.10246360582306831,1,0.2,0.01,0.15,0.31,0.33,0.28,11,0,2.0,13.0,27.0,1,5,1,2.3333333333333335,A,1A
1497,0.5514285714285715,0.1320754716981132,0.04371584699453552,0.11982082866741321,1,0.8,0.01,0.18,0.01,0.01,0.22,3,2,8.0,24.0,217.0,2,4,2,2.6666666666666665,C,1C
1977,0.4128571428571429,0.4339622641509434,0.03278688524590164,0.31410974244120937,3,0.74,0.03,0.12,0.05,0.05,0.04,10,0,24.0,18.0,1077.0,4,5,4,4.333333333333333,A,3A
9426,0.17000000000000004,0.1509433962264151,0.09836065573770492,0.09630459126539753,0,0.08,0.16,0.29,0.32,0.15,0.65,5,2,9.0,54.0,256.0,3,3,3,3.0,C,0C
3963,0.33999999999999997,0.0,0.11839708561020036,0.09854423292273236,0,0.5,0.03,0.36,0.06,0.05,0.28,12,1,1.0,65.0,8.0,1,2,1,1.3333333333333333,B,0B
6648,0.41714285714285715,0.05660377358490566,0.04918032786885246,0.10750279955207168,0,0.93,0.01,0.04,0.0,0.02,0.06,4,2,4.0,27.0,90.0,1,4,2,2.3333333333333335,C,0C
7184,0.807142857142857,0.9245283018867925,0.1111111111111111,0.9669652855543113,2,0.59,0.04,0.18,0.07,0.12,0.13,1,2,50.0,61.0,2703.0,5,2,5,4.0,C,2C
10736,0.9985714285714286,0.5471698113207547,0.04918032786885246,0.5319148936170213,2,0.71,0.01,0.14,0.1,0.04,0.03,10,0,30.0,27.0,1472.0,5,4,5,4.666666666666667,A,2A
4512,0.7500000000000001,0.3773584905660377,0.14754098360655737,0.18309070548712206,2,0.47,0.04,0.4,0.02,0.07,0.23,12,1,21.0,81.0,902.0,4,1,4,3.0,B,2B
6865,0.2528571428571428,0.20754716981132076,0.17304189435336975,0.14109742441209405,0,0.2,0.23,0.28,0.22,0.07,0.08,16,1,12.0,95.0,388.0,3,1,3,2.3333333333333335,B,0B
1210,0.09571428571428575,0.4150943396226415,0.08743169398907104,0.27603583426651734,3,0.72,0.02,0.2,0.03,0.03,0.02,10,0,23.0,48.0,1024.0,4,3,4,3.6666666666666665,A,3A
8889,0.9657142857142856,0.6981132075471698,0.14754098360655737,0.4792833146696529,2,0.76,0.04,0.19,0.0,0.01,0.02,10,0,38.0,81.0,1986.0,5,1,5,3.6666666666666665,A,2A
2238,0.3214285714285715,0.6792452830188679,0.14754098360655737,0.761478163493841,3,0.45,0.07,0.31,0.08,0.09,0.05,7,0,37.0,81.0,1914.0,5,1,5,3.6666666666666665,A,3A
7626,0.7642857142857143,0.20754716981132076,0.018214936247723135,0.14053751399776038,1,0.31,0.13,0.33,0.01,0.22,0.41,12,1,12.0,10.0,386.0,3,5,3,3.6666666666666665,B,1B
5084,0.21571428571428564,0.1320754716981132,0.10018214936247723,0.15005599104143336,0,0.88,0.01,0.09,0.01,0.01,0.16,4,2,8.0,55.0,219.0,2,3,2,2.3333333333333335,C,0C
4230,0.952857142857143,0.1509433962264151,0.03642987249544627,0.13717805151175813,1,0.33,0.02,0.15,0.45,0.05,0.11,16,1,9.0,20.0,256.0,3,5,3,3.6666666666666665,B,1B
2078,0.3471428571428571,0.03773584905660378,0.0018214936247723133,0.1007838745800672,0,0.03,0.34,0.25,0.02,0.37,0.21,14,1,3.0,1.0,38.0,1,5,1,2.3333333333333335,B,0B
4208,0.2014285714285714,0.07547169811320754,0.15300546448087432,0.09518477043673013,0,0.65,0.02,0.3,0.02,0.02,0.47,2,2,5.0,84.0,120.0,2,1,2,1.6666666666666667,C,0C
5314,0.06857142857142862,0.49056603773584906,0.10200364298724954,0.3180291153415453,3,0.27,0.22,0.24,0.21,0.06,0.29,14,1,27.0,56.0,1281.0,4,3,5,4.0,B,3B
10643,0.6285714285714287,0.4528301886792453,0.1766848816029144,0.26819708846584545,2,0.5,0.1,0.26,0.09,0.05,0.09,7,0,25.0,97.0,1154.0,4,1,4,3.0,A,2A
1360,0.5714285714285715,0.18867924528301885,0.08196721311475409,0.14725643896976484,1,0.81,0.04,0.12,0.01,0.02,0.27,3,2,11.0,45.0,343.0,3,3,3,3.0,C,1C
2467,0.2114285714285714,0.32075471698113206,0.0018214936247723133,0.13381858902575589,3,0.86,0.01,0.12,0.01,0.0,0.19,3,2,18.0,1.0,707.0,4,5,4,4.333333333333333,C,3C
2219,0.9828571428571428,0.6981132075471698,0.08743169398907104,0.4927211646136618,2,0.14,0.06,0.57,0.21,0.02,0.35,9,0,38.0,48.0,1985.0,5,3,5,4.333333333333333,A,2A
9738,0.3314285714285715,0.3018867924528302,0.0036429872495446266,0.1595744680851064,3,0.7,0.02,0.21,0.05,0.02,0.06,10,0,17.0,2.0,652.0,3,5,3,3.6666666666666665,A,3A
2896,0.4,0.4339622641509434,0.08378870673952642,0.3650615901455767,3,0.36,0.09,0.49,0.03,0.02,0.05,8,0,24.0,46.0,1078.0,4,3,4,3.6666666666666665,A,3A
5739,0.7828571428571428,0.6981132075471698,0.023679417122040074,0.6662933930571109,2,0.3,0.01,0.63,0.03,0.02,0.01,6,0,38.0,13.0,1978.0,5,5,5,5.0,A,2A
9534,0.6157142857142858,0.1320754716981132,0.11839708561020036,0.1265397536394177,1,0.5,0.03,0.41,0.01,0.04,0.17,13,1,8.0,65.0,225.0,2,2,3,2.3333333333333335,B,1B
10224,0.3642857142857142,0.018867924528301886,0.16393442622950818,0.09798432250839866,0,0.12,0.28,0.32,0.23,0.05,0.1,16,1,2.0,90.0,24.0,1,1,1,1.0,B,0B
10171,0.807142857142857,0.7924528301886792,0.12568306010928962,0.5498320268756999,2,0.41,0.04,0.51,0.04,0.0,0.1,8,0,43.0,69.0,2291.0,5,2,5,4.0,A,2A
7483,0.8914285714285713,0.09433962264150944,0.15846994535519127,0.10582306830907055,1,0.61,0.02,0.35,0.01,0.01,0.21,17,1,6.0,87.0,150.0,2,1,2,1.6666666666666667,B,1B
1335,0.0714285714285714,0.03773584905660378,0.14571948998178508,0.10022396416573348,0,0.36,0.01,0.44,0.05,0.15,0.38,12,1,3.0,80.0,31.0,1,2,1,1.3333333333333333,B,0B
7580,0.6257142857142858,0.018867924528301886,0.15664845173041894,0.09742441209406495,1,0.32,0.11,0.47,0.05,0.05,0.27,9,0,2.0,86.0,20.0,1,1,1,1.0,A,1A
10602,0.7057142857142856,0.07547169811320754,0.03460837887067395,0.10358342665173573,1,0.39,0.04,0.23,0.16,0.19,0.18,7,0,5.0,19.0,117.0,2,5,2,3.0,A,1A
10029,0.9614285714285714,0.3773584905660377,0.020036429872495445,0.18029115341545354,1,0.23,0.14,0.52,0.08,0.03,0.17,6,0,21.0,11.0,887.0,4,5,4,4.333333333333333,A,1A
7303,0.6157142857142858,0.4716981132075472,0.052823315118397086,0.3572228443449048,2,0.17,0.06,0.54,0.03,0.2,0.05,6,0,26.0,29.0,1219.0,4,4,4,4.0,A,2A
4667,0.5514285714285715,0.03773584905660378,0.15300546448087432,0.0923852183650616,1,0.51,0.06,0.23,0.1,0.1,0.78,2,2,3.0,84.0,44.0,1,1,1,1.0,C,1C
6873,0.23428571428571432,0.20754716981132076,0.04189435336976321,0.1343784994400896,0,0.63,0.01,0.33,0.01,0.01,0.26,17,1,12.0,23.0,390.0,3,4,3,3.3333333333333335,B,0B
9613,0.3857142857142858,0.4716981132075472,0.025500910746812384,0.32754759238521836,3,0.86,0.02,0.08,0.02,0.02,0.13,4,2,26.0,14.0,1213.0,4,5,4,4.333333333333333,C,3C
2104,0.45285714285714296,0.11320754716981132,0.1621129326047359,0.13717805151175813,0,0.79,0.01,0.14,0.02,0.03,0.15,10,0,7.0,89.0,180.0,2,1,2,1.6666666666666667,A,0A
1165,0.3742857142857142,0.05660377358490566,0.07103825136612021,0.10638297872340426,0,0.78,0.01,0.16,0.01,0.03,0.11,10,0,4.0,39.0,93.0,1,4,2,2.3333333333333335,A,0A
8814,0.9642857142857143,0.3018867924528302,0.14025500910746813,0.0,1,0.89,0.0,0.09,0.01,0.01,0.02,4,2,17.0,77.0,661.0,3,2,4,3.0,C,1C
2731,0.8085714285714286,0.05660377358490566,0.0273224043715847,0.08622620380739082,1,0.63,0.06,0.27,0.04,0.0,0.04,1,2,4.0,15.0,90.0,1,5,2,2.6666666666666665,C,1C
10431,0.17714285714285716,0.4339622641509434,0.08014571948998178,0.3292273236282195,3,0.53,0.02,0.26,0.01,0.17,0.06,13,1,24.0,44.0,1082.0,4,3,4,3.6666666666666665,B,3B
6257,0.66,0.05660377358490566,0.13479052823315119,0.09126539753639418,1,0.55,0.04,0.35,0.02,0.04,0.61,2,2,4.0,74.0,75.0,1,2,2,1.6666666666666667,C,1C
2736,0.21571428571428564,0.03773584905660378,0.1384335154826958,0.09742441209406495,0,0.08,0.04,0.18,0.13,0.57,0.82,18,1,3.0,76.0,30.0,1,2,1,1.3333333333333333,B,0B
3948,0.24285714285714277,0.018867924528301886,0.1493624772313297,0.09686450167973125,0,0.73,0.01,0.22,0.02,0.02,0.45,3,2,2.0,82.0,25.0,1,1,1,1.0,C,0C
3680,0.5371428571428573,0.07547169811320754,0.029143897996357013,0.10918253079507279,1,0.09,0.13,0.35,0.23,0.2,0.15,16,1,5.0,16.0,119.0,2,5,2,3.0,B,1B
9895,0.8685714285714287,0.33962264150943394,0.012750455373406192,0.15565509518477044,2,0.68,0.01,0.27,0.03,0.01,0.37,17,1,19.0,7.0,765.0,4,5,4,4.333333333333333,B,2B
4472,0.9071428571428571,0.5471698113207547,0.060109289617486336,0.5464725643896976,2,0.52,0.07,0.17,0.16,0.08,0.04,7,0,30.0,33.0,1473.0,5,4,5,4.666666666666667,A,2A
6291,0.16285714285714292,0.018867924528301886,0.029143897996357013,0.09966405375139978,0,0.02,0.15,0.2,0.37,0.26,0.72,18,1,2.0,16.0,17.0,1,5,1,2.3333333333333335,B,0B
10201,0.692857142857143,0.03773584905660378,0.025500910746812384,0.10414333706606943,1,0.07,0.06,0.26,0.21,0.4,0.19,11,0,3.0,14.0,54.0,1,5,1,2.3333333333333335,A,1A
7300,0.7871428571428573,0.5094339622641509,0.10200364298724954,0.33426651735722285,2,0.6,0.0,0.27,0.05,0.08,0.01,1,2,28.0,56.0,1348.0,5,3,5,4.333333333333333,C,2C
6356,0.9928571428571428,0.5094339622641509,0.01639344262295082,0.3594624860022396,2,0.79,0.01,0.12,0.03,0.04,0.21,3,2,28.0,9.0,1340.0,5,5,5,5.0,C,2C
7355,0.8571428571428571,0.24528301886792453,0.13114754098360656,0.1511758118701008,1,0.74,0.01,0.23,0.0,0.02,0.21,3,2,14.0,72.0,494.0,3,2,3,2.6666666666666665,C,1C
8271,0.4457142857142856,0.018867924528301886,0.1657559198542805,0.09742441209406495,0,0.11,0.28,0.34,0.07,0.2,0.21,14,1,2.0,91.0,23.0,1,1,1,1.0,B,0B
6786,0.4457142857142856,0.22641509433962265,0.11475409836065574,0.1931690929451288,1,0.66,0.02,0.28,0.02,0.01,0.24,17,1,13.0,63.0,445.0,3,2,3,2.6666666666666665,B,1B
9116,0.2899999999999999,0.018867924528301886,0.16029143897996356,0.10022396416573348,0,0.18,0.17,0.34,0.14,0.17,0.37,9,0,2.0,88.0,40.0,1,1,1,1.0,A,0A
3529,0.33857142857142863,0.33962264150943394,0.14207650273224043,0.23068309070548712,3,0.49,0.1,0.39,0.01,0.01,0.02,13,1,19.0,78.0,769.0,4,2,4,3.3333333333333335,B,3B
5378,0.1428571428571429,0.07547169811320754,0.16757741347905283,0.09126539753639418,0,0.48,0.1,0.35,0.0,0.07,0.2,13,1,5.0,92.0,66.0,2,1,2,1.6666666666666667,B,0B
1502,0.11142857142857143,0.03773584905660378,0.16029143897996356,0.1019036954087346,0,0.75,0.01,0.18,0.02,0.04,0.21,3,2,3.0,88.0,66.0,1,1,2,1.3333333333333333,C,0C
10971,0.7442857142857143,0.1320754716981132,0.03642987249544627,0.11142217245240761,1,0.39,0.18,0.09,0.3,0.04,0.05,7,0,8.0,20.0,220.0,2,5,2,3.0,A,1A
6436,0.35142857142857153,0.5283018867924528,0.04189435336976321,0.5548712206047033,3,0.35,0.04,0.46,0.04,0.11,0.07,8,0,29.0,23.0,1403.0,5,4,5,4.666666666666667,A,3A
